国际电子竞技大赛首次登陆河北,03-17,/shengjuyaowen/2017/0317/7016.html
陈飞调研摔拳跆中心全运备战工作,03-15,/shengjuyaowen/2017/0315/7013.html
省体育局召开冬季项目跨项跨界选材动员和座谈会,03-14,/shengjuyaowen/2017/0314/6989.html
人事处五措并举深化作风整顿,03-02,/shengjuyaowen/2017/0302/6940.html
财务结算中心作风整顿工作动员会,03-01,/shengjuyaowen/2017/0228/6897.html
河北体育馆召开作风整顿动员大会,03-01,/shengjuyaowen/2017/0224/6892.html
水上中心召开作风整顿动员大会,03-01,/shengjuyaowen/2017/0227/6896.html
摔拳跆中心召开深化作风整顿会议,03-01,/shengjuyaowen/2017/0228/6898.html
竞体处召开深化机关作风整顿工作会议,02-28,/shengjuyaowen/2017/0228/6899.html
体彩中心召开贯彻落实深化机关作风整顿动员会,02-28,/shengjuyaowen/2017/0228/6900.html
体举柔中心召开深化作风整顿会议,02-27,/shengjuyaowen/2017/0224/6888.html
省体育局再次被评为全国体育宣传工作先进单位,02-27,/shengjuyaowen/2017/0227/6894.html
训服中心召开机关作风整顿动员会议,02-24,/shengjuyaowen/2017/0224/6891.html
以改革创新、实干实政为引领 奋力开创河北体育改革发展新局面,02-23,/shengjuyaowen/2017/0223/6883.html
王晓东副省长到崇礼高原训练基地调研,02-16,/shengjuyaowen/2017/0216/6833.html
省局召开滑雪场所安全监管工作调度会,02-09,/shengjuyaowen/2017/0209/6786.html
2016年度河北省十大体育新闻十佳运动员评选结果揭晓,02-09,/shengjuyaowen/2017/0208/6764.html
王春赴秦皇岛督导检查滑雪场所安全工作,02-08,/shengjuyaowen/2017/0208/6748.html
国家体育总局与河北省政府签署框架协议 大力推动冰雪运动普及发展,02-06,/shengjuyaowen/2017/0206/6745.html
苟仲文在我省调研时强调 全力以赴推进竞技体育事业发展,02-04,/shengjuyaowen/2017/0204/6744.html
何江海看望慰问春节期间坚持训练的运动员和教练员,01-27,/shengjuyaowen/2017/0127/6741.html
省体育局领导慰问老同志,01-26,/shengjuyaowen/2017/0126/6740.html
省体育局机关纪委召开局系统纪检委员会议,01-25,/shengjuyaowen/2017/0125/6739.html
田建功赴冬季运动管理中心召开座谈会,01-23,/shengjuyaowen/2017/0120/6730.html
田建功督导检查省局相关单位春节期间安全生产工作,01-23,/shengjuyaowen/2017/0123/6735.html
何江海深入对口帮扶村慰问困难群众,01-23,/shengjuyaowen/2017/0123/6731.html
何文革赴云南、陕西慰问冬训运动队,01-23,/shengjuyaowen/2017/0123/6732.html
唐青副局长到千岛湖冬训基地看望河北赛艇队,01-19,/shengjuyaowen/2017/0119/6705.html
赵勇在河北调研: 让全民健身惠及每一个百姓,01-18,/shengjuyaowen/2017/0118/6673.html
省体育局召开2016年度党员领导干部民主生活会征求意见座谈会,01-17,/shengjuyaowen/2017/0117/6672.html
何江海到国家队看望河北省集训运动员,01-16,/shengjuyaowen/2017/0116/6671.html
三项重磅签约助推河北体育事业发展,01-10,/shengjuyaowen/2017/0110/6620.html
河北省足协第五届会员代表大会召开,12-26,/shengjuyaowen/2016/1226/6523.html
2016年全省体育产业工作会议在崇礼召开,12-18,/faguichanye/hywj/2016/1218/6473.html
河北省体育局举办学习贯彻省九次党代会精神暨党建工作专题培训班,12-18,/shengjuyaowen/2016/1218/6475.html
京津冀签署议定书 深入推进体育协同发展,12-17,/shengjuyaowen/2016/1218/6472.html
推进冬季运动项目开展 省局冬奥知识培训班开班,12-15,/shengjuyaowen/2016/1215/6469.html
许宁在省足球改革发展联席会议上要求 共同打好振兴河北足球的攻坚战,12-15,/shengjuyaowen/2016/1215/6470.html
何江海调研摔拳跆中心全运备战工作,12-14,/shengjuyaowen/2016/1214/6468.html
省马术运动协会成立,12-10,/shengjuyaowen/2016/1209/6437.html
2016-2017河北省雪季系列活动盛大启帷,12-03,/shengjuyaowen/2016/1203/6429.html
全国首家省级健步走协会在石家庄成立,11-30,/shengjuyaowen/2016/1130/6420.html
河北省雪季系列活动12月3日大幕将启,11-30,/shengjuyaowen/2016/1130/6421.html
河北体育馆 全民健身活动中心赴张家口市蔚县夹道沟村慰问,11-29,/shengjuyaowen/2016/1129/6418.html
2016-2017河北省雪季系列活动新闻发布会在京举行,11-28,/shengjuyaowen/2016/1128/6415.html
省体育局系统领导干部专题培训在清华大学开班,11-28,/shengjuyaowen/2016/1128/6414.html
河北体育场地网络信息平台新闻发布会在石举行,11-25,/shengjuyaowen/2016/1125/6403.html
河北体育馆召开学习党的十八届六中全会精神动员大会,11-22,/shengjuyaowen/2016/1123/6362.html
省体育局召开竞训干部工作会议,11-21,/shengjuyaowen/2016/1123/6360.html
省体育局举办备战第十三届全运会反兴奋剂培训班,11-21,/shengjuyaowen/2016/1123/6361.html
省体育局举办教练员体能训练培训班,11-21,/shengjuyaowen/2016/1123/6359.html
省体育局传达学习党的十八届六中全会和省委八届十五次全会精神,11-16,/shengjuyaowen/2016/1116/6303.html
省体育局召开冬训动员大会,11-16,/shengjuyaowen/2016/1116/6304.html
2016石家庄（正定）国际马拉松赛圆满落幕,11-14,/qunzhongtiyu/sshd/2016/1114/6297.html
省政协到省体育局视察射击中心选址新建情况,11-09,/shengjuyaowen/2016/1109/6274.html
2016冀超冀甲启动仪式在石举行,11-09,/shengjuyaowen/2016/1109/6249.html
何江海调研备战全运工作,11-09,/shengjuyaowen/2016/1108/6241.html
省体育局机关处室和部分直属单位赴夹道沟村慰问结对帮扶贫困户,11-07,/shengjuyaowen/2016/1107/6236.html
河北省兴体体育基金会成立,11-01,/faguichanye/hywj/2016/1101/6187.html
关于举办2016燕赵体育好新闻征文评选活动的通知,11-01,/tongzhigonggao/2016/1031/6179.html
河北省滑雪协会召开第三届会员代表大会,11-01,/shengjuyaowen/2016/1101/6185.html
省机关作风整顿第七督导组莅临我局督导检查工作,10-28,/shengjuyaowen/2016/1031/6182.html
我省全民健身“十三五”实施计划公布,10-28,/shengjuyaowen/2016/1027/6172.html
全省体育系统全民健身大讲堂活动开讲,10-26,/shengjuyaowen/2016/1025/6123.html
共同做好2017年《体育生活报》征订工作,10-21,/shengjuyaowen/2016/1021/6101.html
廊坊市召开第一届新奥杯世界围棋公开赛筹备工作汇报会,10-13,/shengjuyaowen/2016/1013/6048.html
省老年人体育示范县经验交流会抚宁召开,10-11,/shengjuyaowen/2016/1011/6000.html
第九届中国・沧州国际武术节开幕,10-11,/shengjuyaowen/2016/1011/5995.html
河北省第二届“冀萌杯”青少年足球赛开赛,10-08,/shengjuyaowen/2017/1007/8410.html
省体育局精准脱贫驻村工作纪实,10-04,/shengjuyaowen/2016/1004/5944.html
2016“冀萌杯”河北省青少年足球赛总决赛开幕,10-02,/shengjuyaowen/2016/1002/5941.html
赛艇、皮划艇展演为省旅发大会增光添彩,10-01,/shengjuyaowen/2016/1001/5940.html
河北省足协与乌拉圭足协签署足球发展合作框架协议,09-26,/shengjuyaowen/2016/0926/5890.html
何文革慰问张家口扶贫点,09-26,/shengjuyaowen/2016/0930/5932.html
李东奇在廊坊调研全民健身工作,09-23,/shengjuyaowen/2016/0923/5884.html
第24届全国攀岩锦标赛将于10月亮相高碑店,09-20,/shengjuyaowen/2016/0920/5874.html
张庆伟到河北奥体中心项目建设现场调研,09-20,/shengjuyaowen/2016/0920/5873.html
射击中心召开备战全运会动员大会,09-14,/shengjuyaowen/2016/0914/5842.html
何文革赴射击中心听取汇报,09-14,/shengjuyaowen/2016/0914/5841.html
何江海做客河北新闻网“阳光理政”栏目,09-13,/shengjuyaowen/2016/0913/5839.html
省局召开党组扩大会传达学习张庆伟省长讲话精神,09-13,/shengjuyaowen/2016/0913/5840.html
张庆伟会见河北奥运健儿,09-09,/shengjuyaowen/2016/0909/5812.html
我省参展2016中国体育文化・体育旅游博览会,09-06,/shengjuyaowen/2016/0906/5796.html
冰雪运动进校园暨《冰雪运动》教材出版座谈会在石举行,09-02,/shengjuyaowen/2016/0902/5787.html
健康河北全民健身公共服务体系建设论坛召开,09-02,/shengjuyaowen/2016/0902/5784.html
《京津冀体育产业协同发展行动计划》征求意见会在京召开,09-02,/shengjuyaowen/2016/0902/5780.html
中国法学会体育法学研究会2016年年会召开,09-01,/shengjuyaowen/2016/0901/5775.html
省体育局召开党组扩大会议,08-30,/shengjuyaowen/2016/0830/5738.html
省马术运动发展研讨会在石家庄召开,08-29,/tiyuzonghui/2016/0902/5783.html
省体育局领导实地调研“旱雪体验周”活动,08-25,/shengjuyaowen/2016/0825/5714.html
《河北省体育发展“十三五”规划》宣传贯彻会议在石召开,08-24,/shengjuyaowen/2016/0824/5709.html
河北省体育局召开开门办案座谈会,08-24,/shengjuyaowen/2016/0824/5710.html
奥运会闭幕 河北健儿收获一银一铜,08-24,/shengjuyaowen/2016/0824/5692.html
河北省大众冰雪等级标准研讨会在石召开,08-17,/shengjuyaowen/2016/0817/5643.html
我局荣获省直工委多项先进个人和集体表彰,08-11,/shengjuyaowen/2016/0811/5636.html
2016“冬奥河北 健康燕赵”全民健身日启动仪式举行,08-09,/shengjuyaowen/2016/0809/5629.html
省会两千健步走爱好者“齐走”健康路,08-08,/shengjuyaowen/2016/0808/5627.html
我局做客“阳光热线”栏目,08-05,/shengjuyaowen/2016/0809/5630.html
省体育局干部职工参加省直机关网球、游泳比赛,08-02,/shengjuyaowen/2016/0802/5595.html
省全民健身研讨会暨全民健步走大会颁奖仪式举行,08-01,/shengjuyaowen/2016/0801/5594.html
我省首次举办全国体育系统职业指导员培训班,08-01,/shengjuyaowen/2016/0801/5591.html
《河北省体育发展“十三五”规划》发布,07-29,/shengjuyaowen/2016/0729/5588.html
田径中心举行2016年夏训动员大会,07-25,/shengjuyaowen/2016/0725/5572.html
开门办体育结新果 田径中心喜获企业支持,07-22,/shengjuyaowen/2016/0722/5570.html
河北13名健儿奔赴里约  参赛人数超过上届,07-19,/shengjuyaowen/2016/0719/5557.html
省人社厅有关处室领导来我局冬运中心调研,07-18,/shengjuyaowen/2016/0719/5556.html
全国青少年“未来之星”阳光体育大会举行,07-18,/shengjuyaowen/2016/0719/5558.html
2016中国露营大会蔚县站举行,07-16,/shengjuyaowen/2016/0716/5551.html
何江海调研邯郸市体育工作,07-15,/shengjuyaowen/2016/0715/5549.html
何江海局长批示要求切实做好消防防范,07-14,/shengjuyaowen/2016/0714/5542.html
局党组中心组召开传达贯彻习近平总书记“七一”重要讲话暨学...,07-11,/shengjuyaowen/2016/0711/5530.html
省体育局举办推行标准化绩效管理培训班,07-11,/shengjuyaowen/2016/0711/5526.html
全国体育政策法规规划工作会议在四川泸州召开,07-01,/shengjuyaowen/2016/0713/5541.html
省体育局组织开展“重温入党誓词”活动,06-30,/shengjuyaowen/2016/0630/5499.html
全国第一个省级体育产业资源交易平台――河北频道正式上线,06-29,/shengjuyaowen/2016/0624/5467.html
何江海到北京浩泰冰球俱乐部调研,06-27,/shengjuyaowen/2016/0627/5472.html
何江海慰问备战奥运会运动员,06-27,/shengjuyaowen/2016/0627/5471.html
2016年河北省健身气功站点联赛圆满落幕,06-23,/shengjuyaowen/2016/0623/5459.html
何江海调研沧州体育工作,06-17,/shengjuyaowen/2016/0617/5429.html
2016年全国武术套路锦标赛（女子赛区）沧州开赛,06-16,/shengjuyaowen/2016/0616/5424.html
《全民健身计划（2016-2020）》讲习班在石开班,06-16,/shengjuyaowen/2016/0616/5418.html
河北省体育局积极推进大众冰雪设施建设,06-14,/shengjuyaowen/2016/0614/5401.html
李东奇调研指导省局精准扶贫工作,06-14,/shengjuyaowen/2016/0614/5398.html
河北足改方案 力度超乎你想象,06-13,/shengjuyaowen/2016/0613/5392.html
李东奇副局长督导乒羽中心全运备战工作,06-12,/shengjuyaowen/2016/0612/5386.html
何江海调研江城机场,06-06,/shengjuyaowen/2016/0608/5363.html
省体育局与国家体育总局冬运中心签署合作协议,06-06,/shengjuyaowen/2016/0607/5360.html
总局经济司来我省调研体育转移支付预算管理工作,06-03,/shengjuyaowen/2016/0606/5359.html
国务院足球改革发展部际联席会议办公室来河北调研,06-03,/shengjuyaowen/2016/0608/5364.html
总局人事司来我省调研退役运动员从事学校体育工作,05-25,/shengjuyaowen/2016/0525/5295.html
总局基金中心来我省调研运动员保障资金申报发放工作,05-25,/shengjuyaowen/2016/0527/5317.html
省桥牌协会召开第四次代表大会,05-25,/shengjuyaowen/2016/0525/5290.html
何江海调研唐山体育工作,05-25,/shengjuyaowen/2016/0525/5289.html
省体育局专题研究落实省委赵克志书记重要批示精神,05-25,/shengjuyaowen/2016/0525/5288.html
2016年全省体育宣传信息工作会议暨体育宣传培训班在石召开,05-24,/shengjuyaowen/2016/0524/5287.html
河北省直机关第五届运动会开幕 何江海出席开幕仪式,05-23,/shengjuyaowen/2016/0523/5286.html
省农业厅到省体育局调研财务管理工作,05-20,/shengjuyaowen/2016/0520/5285.html
何文革副局长召开省足协调整改革推进会,05-18,/shengjuyaowen/2016/0519/5282.html
河北省体育局在第五届省直机关运动会上喜获佳绩,05-16,/shengjuyaowen/2016/0516/5253.html
第五届环渤海体育法学论坛在石举办,05-16,/shengjuyaowen/2016/0516/5252.html
2016唐山・城市乐跑赛开跑,05-16,/shengjuyaowen/2016/0518/5262.html
李东奇赴唐山调研全民健身工作,05-16,/shengjuyaowen/2016/0518/5261.html
何江海赴省体育局体育科研所调研群众体育工作开展情况,05-12,/shengjuyaowen/2016/0518/5259.html
何江海出席衡水市第三届运动会开幕式,05-11,/shengjuyaowen/2016/0518/5260.html
何江海赴省摔拳跆中心指导工作,05-09,/shengjuyaowen/2016/0511/5242.html
第二届中国・廊坊风筝节隆重开幕,05-09,/shengjuyaowen/2016/0509/5237.html
何江海到射击中心足球中心训练基地调研,05-04,/shengjuyaowen/2016/0504/5225.html
省体育局举办学习贯彻十八届五中全会精神暨党风廉政建设集中轮训班,04-29,/shengjuyaowen/2016/0429/5218.html
精准知贫，才能精准扶贫―省体育局精准脱贫驻村工作纪实,04-29,/shengjuyaowen/2016/0428/5214.html
河北省体育局被评为2015年度依法行政优秀等次单位,04-26,/shengjuyaowen/2016/0426/5200.html
省体育局召开作风整顿工作督导调度会,04-20,/shengjuyaowen/2016/0427/5203.html
我省“十三五”规划纲要发布体育工作主要目标任务确立,04-20,/shengjuyaowen/2016/0420/5169.html
何江海调研自行车、游跳中心,04-20,/shengjuyaowen/2016/0420/5168.html
抢抓机遇 创新发展 全面提升河北全民健身公共服务水平,04-18,/shengjuyaowen/2016/0415/5156.html
何江海到水上中心千岛湖基地调研,04-14,/shengjuyaowen/2016/0414/5153.html
河北省老年人体育协会工作会议在省会召开,04-13,/shengjuyaowen/2016/0413/5125.html
省体育局制定印发《省体育局筹办冬奥会2016年工作计划》,04-13,/shengjuyaowen/2016/0413/5124.html
何江海局长调研体育彩票工作,04-01,/shengjuyaowen/2016/0401/5063.html
何江海局长调研石家庄市体育工作,03-31,/shengjuyaowen/2016/0331/5053.html
省体育局精准脱贫驻村工作扎实推进,03-30,/shengjuyaowen/2016/0330/5034.html
何江海局长到河北体育馆和全民健身活动中心调研,03-29,/shengjuyaowen/2016/0329/5024.html
河北：2022要争金,03-29,/shengjuyaowen/2016/0329/5018.html
放大奥运效应 促进区域协同发展,03-25,/shengjuyaowen/2016/0325/5006.html
改革创新  团结奋进 全力打好河北竞技体育翻身仗,03-24,/shengjuyaowen/2016/0324/5004.html
省局局属体育社团2015年度检查暨2016年评估工作会议顺利举行,03-22,/shengjuyaowen/2016/0322/4990.html
河北省第二期退役运动员转岗职业培训班开班,03-21,/shengjuyaowen/2016/0322/4991.html
省体育局召开全省体育工作会议,03-18,/shengjuyaowen/2016/0318/4979.html
全面落实从严治党要求  扎实推进党风廉政建设,03-18,/shengjuyaowen/2016/0318/4980.html
我局做客“阳光热线”栏目,03-18,/shengjuyaowen/2016/0323/4994.html
省级机关作风整顿巡回督导组莅临我局检查作风整顿开展情况,03-15,/shengjuyaowen/2016/0315/4963.html
省体育局精准脱贫驻村工作全面展开,03-09,/shengjuyaowen/2016/0310/4951.html
省局领导赴河北奥体中心调研,02-19,/shengjuyaowen/2016/0221/4813.html
何文革副局长召开分管运动中心及服务保障单位工作调度会,02-19,/shengjuyaowen/2016/0225/4824.html
省体育局领导赴省老年体协慰问调研,02-18,/shengjuyaowen/2016/0221/4812.html
省体育局领导赴省石家庄训练基地调研,02-16,/shengjuyaowen/2016/0217/4806.html
省体育局召开干部大会 宣布主要领导调整决定,02-06,/shengjuyaowen/2016/0213/4799.html
李东奇副局长在射击中心检查安全生产工作,01-29,/shengjuyaowen/2016/0213/4801.html
何文革副局长督导检查训服中心院内安全生产工作,01-29,/shengjuyaowen/2016/0213/4802.html
何文革副局长看望我省参加冬运会运动员,01-24,/shengjuyaowen/2016/0120/4754.html
今日练兵冬运 明日剑指冬奥――访省体育局副局长何文革,01-24,/shengjuyaowen/2016/0121/4769.html
省体育局召开领导干部思想作风整顿会,01-20,/shengjuyaowen/2016/0120/4767.html
省体育局参加第20届省直“三下乡”平乡县集中服务活动,12-30,/shengjuyaowen/2015/1230/4699.html
河北省冬季项目发展座谈会在张家口召开,12-24,/shengjuyaowen/2015/1224/4677.html
河北省首届大众冰雪季活动在张家口崇礼启动,12-24,/shengjuyaowen/2015/1224/4676.html
新周期全民健身计划讲习班崇礼开班,12-24,/shengjuyaowen/2015/1224/4675.html
我省市级体校运动员文化教育工作研讨会暨体育后备人才软件培训班圆满结束,12-21,/shengjuyaowen/2015/1228/4691.html
第二届全国大众冰雪季在京启动 河北省省长张庆伟出席并致辞,12-17,/shengjuyaowen/2015/1217/4661.html
全省体育系统人事干部培训班在石举办,12-08,/shengjuyaowen/2015/1208/4641.html
省体育局2015年高水平运动队教练员培训班成功举办,12-07,/shengjuyaowen/2015/1207/4636.html
局领导听取我局2015年依法行政工作汇报,12-04,/shengjuyaowen/2016/0121/4773.html
我局参加2015年国家宪法日暨全国法制宣传日活动,12-04,/shengjuyaowen/2015/1204/4635.html
全省水上项目业训工作会议召开,12-03,/shengjuyaowen/2015/1204/4634.html
河北省体育局冬奥知识培训班在石举办,11-26,/shengjuyaowen/2015/1126/4600.html
我局做客河北新闻网“阳光理政”栏目,11-26,/shengjuyaowen/2015/1201/4626.html
我局第三次做客“阳光热线”栏目,11-23,/shengjuyaowen/2015/1201/4625.html
中共河北省体育局党组认真学习贯彻省委八届十二次全会精神,11-19,/shengjuyaowen/2015/1119/4575.html
中华全国体育基金会理事长吴齐调研张家口青少年体育发展工作,11-09,/shengjuyaowen/2015/1109/4532.html
河北体院与哈尔滨体院联合办学   为2022年冬奥会培养专业人才,11-02,/shengjuyaowen/2015/1102/4503.html
我局干部职工参加省直“健步走”活动,10-23,/shengjuyaowen/2015/1023/4465.html
河北省体育局召开解放思想大讨论动员会 张平出席会议并讲话,10-22,/shengjuyaowen/2015/1021/4440.html
省体育局纪检组长、监察专员张文平深入基层调研,10-09,/shengjuyaowen/2015/1009/4431.html
驻省体育局纪检组长、监察专员张文平赴航空中心调研,09-28,/shengjuyaowen/2015/0928/4410.html
驻省体育局纪检组组长、监察专员张文平赴摔拳跆中心调研,09-18,/shengjuyaowen/2015/0921/4391.html
河北省反兴奋剂知识培训暨一青会宣誓仪式在石家庄举行,09-12,/shengjuyaowen/2015/0913/4373.html
省体育局为抗战老战士老同志颁发抗战胜利70周年纪念章,09-07,/shengjuyaowen/2015/0907/4351.html
2015年全省体育产业工作会议暨全省体育执法工作培训会议在石召开,08-31,/shengjuyaowen/2015/0831/4329.html
我局参加纪念抗日战争胜利70周年合唱比赛,08-24,/shengjuyaowen/2015/0824/4301.html
省体育局迅速传达省安委会会议精神 再部署再督导安全生产工作,08-18,/shengjuyaowen/2015/0818/4281.html
省体育局就安全生产工作再动员再部署,08-17,/shengjuyaowen/2015/0817/4280.html
何文革副局长到射击中心调研,08-14,/shengjuyaowen/2015/0814/4270.html
我局召开处置不合格党员工作动员会,08-13,/shengjuyaowen/2015/0813/4269.html
第十届全国少数民族传统体育运动会开幕,08-10,/shengjuyaowen/2015/0810/4248.html
全体局领导集体观看了《领导干部法治思维和法治方式系列讲座》,08-07,/shengjuyaowen/2015/1109/4531.html
唐青副局长就安全生产工作与有关单位负责人谈心对话,08-05,/shengjuyaowen/2015/0806/4242.html
我局做客“阳光热线”栏目,08-04,/shengjuyaowen/2015/0804/4226.html
何文革强调：全力以赴防范和遏制各类安全事故 切实保障人民群众的生命财产安全,08-03,/shengjuyaowen/2015/0803/4223.html
李东奇副局长就安全生产等工作进行部署,07-31,/shengjuyaowen/2015/0731/4213.html
省体育局巡视员董得良赴水上中心调研,07-27,/shengjuyaowen/2015/0728/4201.html
省体育局组织安全生产工作培训,07-27,/shengjuyaowen/2015/0724/4195.html
河北省第七期退役运动员职业转换过渡期综合职业素质培训班在石家庄开班,07-23,/shengjuyaowen/2015/0723/4184.html
全体局领导集体学习《中华人民共和国体育法》,07-23,/shengjuyaowen/2015/1109/4530.html
何文革强调：全力服务保障好一线运动队,07-19,/shengjuyaowen/2015/0722/4180.html
何文革副局长到科研所调研,07-13,/shengjuyaowen/2015/0716/4167.html
何文革副局长到体举柔中心调研,07-02,/shengjuyaowen/2015/0702/4091.html
何文革副局长深入调研篮排乒羽项目发展,07-02,/shengjuyaowen/2015/0702/4090.html
台湾体育总会理事长郑锦州率团访问河北,06-29,/shengjuyaowen/2015/0702/4100.html
省总工会领导到河北奥体中心项目施工现场调研慰问,06-29,/shengjuyaowen/2015/0702/4096.html
河北省绿色施工现场观摩会在河北奥体中心项目施工现场召开,06-27,/shengjuyaowen/2015/0702/4098.html
何文革副局长调研竞技体育工作,06-19,/shengjuyaowen/2015/0619/4072.html
张平局长赴黑龙江商议联合培养冰雪运动人才事宜,06-16,/shengjuyaowen/2015/0617/4063.html
李东奇督导检查局系统夏季消防暨隐患排查整治工作,06-12,/shengjuyaowen/2015/0612/4051.html
2015年全省体育宣传信息工作暨办公室主任会议召开,06-04,/shengjuyaowen/2015/0604/4018.html
李东奇副局长到乒羽中心调研指导,05-29,/shengjuyaowen/2015/0529/4006.html
中建八局河北奥体中心体育场工程项目部4个QC小组获得国家、省相关奖项,05-13,/shengjuyaowen/2015/0513/3962.html
我局荣获省直团工委2014年度先进集体和个人多项表彰荣誉,05-12,/shengjuyaowen/2015/0512/3961.html
河北奥体中心体育馆综合体工程提前完成混凝土主体结构封顶,05-12,/shengjuyaowen/2015/0513/3963.html
省编办领导调研河北奥体中心建设,05-07,/shengjuyaowen/2015/0508/3943.html
张平等局领导调研指导河北奥体中心项目建设,04-29,/shengjuyaowen/2015/0429/3920.html
局系统干部职工积极参加省直乒乓球比赛,04-27,/shengjuyaowen/2015/0427/3916.html
全局领导集体学习彩票管理条例,04-23,/shengjuyaowen/2015/1109/4529.html
我局发布《2015年河北省体育局依法行政工作计划》,04-22,/shengjuyaowen/2016/0121/4774.html
河北省首期退役运动员转岗体育教师教练员职业培训班在河北体育学院开班,04-21,/shengjuyaowen/2015/0422/3862.html
2015年全国百城健身气功交流展示系列活动启动仪式在我省举办,04-17,/shengjuyaowen/2015/0417/3827.html
国家国民体质监测中心赴石家庄调研全民健身状况调查工作,04-10,/shengjuyaowen/2015/0410/3813.html
我局做客河北电台参加“阳光热线”栏目,03-30,/shengjuyaowen/2015/0330/3778.html
省体育局2015年竞训工作会议在石家庄举行,03-20,/shengjuyaowen/2015/0321/3747.html
2015年河北省群众体育工作会议圆满召开,03-19,/shengjuyaowen/2015/0319/3734.html
省局领导调研指导驻村帮扶工作,03-17,/shengjuyaowen/2015/0324/3762.html
依法治彩  稳中求进――2015年河北省体育彩票工作会议在石召开,03-17,/shengjuyaowen/2015/0317/3727.html
2015年河北省体育工作会议圆满召开,03-13,/shengjuyaowen/2015/0313/3714.html
李东奇副局长赴射击中心调研,03-03,/shengjuyaowen/2015/0306/3711.html
河北省体育科学研究所2022年群体活动国民体质监测车运行服务项目成交公告,06-21,/tongzhigonggao/2022/0621/18322.html
河北体育馆河北体育馆院内新建卫生间及垃圾暂存间竞争性磋商公告,06-21,/tongzhigonggao/2022/0621/18321.html
河北奥林匹克体育中心秩序维护项目招标公告,06-21,/tongzhigonggao/2022/0621/18318.html
2022年全民健身大讲堂、国民体质数据分析服务采购1包竞争性磋商公告,06-17,/tongzhigonggao/2022/0617/18304.html
2022年全民健身大讲堂、国民体质数据分析服务采购2包竞争性磋商公告,06-17,/tongzhigonggao/2022/0617/18305.html
河北省体育局水上运动中心2022年度训练器材采购项目中标公告,06-17,/tongzhigonggao/2022/0617/18302.html
河北省体育局射击射箭运动中心2022年运动队服装采购项目招标公告,06-17,/tongzhigonggao/2022/0617/18301.html
河北省体育局射击射箭运动中心2022年体能服务项目竞争性磋商公告,06-17,/tongzhigonggao/2022/0617/18300.html
河北省体育局射击射箭运动中心2022年康复服务项目竞争性磋商公告,06-17,/tongzhigonggao/2022/0617/18299.html
河北奥林匹克体育中心空调购置项目竞争性磋商公告,06-17,/tongzhigonggao/2022/0617/18297.html
河北奥林匹克体育中心场区便道砖更换及围网施工工程竞争性磋商公告,06-16,/tongzhigonggao/2022/0616/18295.html
河北省体育局摔跤拳击跆拳道运动中心保洁及绿化服务项目 竞争性磋商公告,06-16,/tongzhigonggao/2022/0616/18294.html
河北省体育局摔跤拳击跆拳道运动中心帮厨及保安服务项目 竞争性磋商公告,06-16,/tongzhigonggao/2022/0616/18293.html
河北省体育局游泳跳水运动中心2022年车辆租赁服务项目A包成交公告,06-16,/tongzhigonggao/2022/0616/18289.html
河北省体育局游泳跳水运动中心2022年车辆租赁服务项目B包竞争性磋商公告（二次）,06-16,/tongzhigonggao/2022/0616/18288.html
机房环境运维及升级服务招标公告,06-15,/tongzhigonggao/2022/0615/18287.html
河北省体育彩票中心销售网点营销能力提升活动招标公告,06-15,/tongzhigonggao/2022/0615/18286.html
河北省体育局游泳跳水运动中心2022年车辆租赁服务项目B包废标公告,06-15,/tongzhigonggao/2022/0615/18285.html
河北体育学院2022年课程资源建设项目二次公开招标公告,06-15,/tongzhigonggao/2022/0615/18283.html
河北省神经肌肉功能与力量训练重点实验室材料采购项目竞争性磋商采购公告,06-15,/tongzhigonggao/2022/0615/18282.html
河北省体育局运动技术学校食堂空调安装工程成交结果公告,06-14,/tongzhigonggao/2022/0614/18281.html
河北省体育彩票中心省中心业务网络专线租用费A包单一来源公告,06-14,/tongzhigonggao/2022/0614/18280.html
河北省体育彩票中心加油充值卡项目投标邀请,06-14,/tongzhigonggao/2022/0614/18276.html
河北省体育局射击射箭运动中心会议室升级改造项目中标公告,06-14,/tongzhigonggao/2022/0614/18274.html
河北奥林匹克体育中心场区监控设备项目更正公告,06-14,/tongzhigonggao/2022/0614/18273.html
2022河北省（第二届）京张全季体育旅游嘉年华成交公告,06-14,/tongzhigonggao/2022/0614/18272.html
河北体育学院2022年冰球馆道路硬化和绿化项目成交结果公告,06-13,/tongzhigonggao/2022/0613/18271.html
河北体育学院2022年维修卫生间和屋顶防水项目成交结果公告,06-13,/tongzhigonggao/2022/0613/18270.html
河北体育学院2022年维修室内暖气项目成交结果公告,06-13,/tongzhigonggao/2022/0613/18269.html
河北体育学院2022年课程资源建设项目三包、四包废标公告,06-13,/tongzhigonggao/2022/0613/18268.html
河北体育学院2022年课程资源建设项目中标结果公告,06-13,/tongzhigonggao/2022/0613/18267.html
河北省体育局基建装备保障中心2022年财务咨询项目成交结果公告,06-13,/tongzhigonggao/2022/0613/18265.html
河北省体育局游泳跳水运动中心2022年车辆租赁服务项目更正公告,06-13,/tongzhigonggao/2022/0613/18263.html
河北省体育科学研究所2022年群体活动国民体质监测车运行服务项目竞争性磋商采购公告,06-10,/tongzhigonggao/2022/0610/18253.html
省中心业务网络专线租用服务-省中心业务网络专线租用费B包招标公告,06-10,/tongzhigonggao/2022/0610/18248.html
