陈凯歌
吃
两辈子
饭
江郎才尽
情有可原
在野
路子
出身
张国荣
面前
学院
出身
张丰毅
显得
单薄
竟
当面
一语
点破
虞姬
真虞姬
霸王
假
霸王
真的
电影
人生
真实
深刻
抗战
前夕
文革
那段
历史
时期
命运
凄惨
渗透
一个
细节
包括
忍受
戏班
虐打
孩子
文革
六亲不认
人格
扭曲
更是
展现
极致
最赞
哥哥
表演
悲哀
可怜
蝶衣
心痛
疯魔
成活
人戏
不分
现实
原谅
陈凯歌
烂片
哥哥
心中
永远
不朽
传奇
全世界
角儿
不解
拍
出过
霸王别姬
怎能
拍出
无极
仨
小时
电影
没上
厕所
专注
牛
逼
想不出
词儿
直
gay
来说
终究
祸害
爱
面对
感情
畏畏缩缩
伤
别人
假惺惺
好
蒋雯丽
出场
不到
半小时
角色
诠释
淋漓尽致
陈导
巅峰
之作
优秀
中国
电影
历史
绑架
两个
小人物
活着
霸王别姬
中国
电影
起点
终点
往事
提
人生
已多
风雨
记忆
抹
爱与恨
真的
要断
好好
不必
苦苦
追问
消息
爱情
难题
目眩神迷
忘
痛
或许
忘
太不容易
仍
爱意
无能为力
凝视
脸
几亿
爱恋
君王
意气
贱妾
聊生
风华绝代
程蝶衣
海上
钢琴师
主角
一类
人戏
不分
疯魔
成活
好
国粹
日本
要护
烧
烧
民国
间
故事
最难
捱
段时间
蝶衣
台上
贵妃醉酒
头顶
忽撒下
无数
抗日
传单
灯
骤灭
台下
喧哗
顾及
台上
贵妃
唯有
蝶衣
未尽
绝美
舞步
丝毫
未曾
停滞
混乱
之中
唯有
四爷
独自
楼上
包厢
丝毫
未曾
分神
感动
一塌糊涂
结尾处
我本
男儿
郎
女娇
娥
真的
落泪
纯粹
人去
往事
提
人生
已多
风雨
霸王
虞姬
我本
男儿
郎
女娇
娥
万丈红尘
蹉跌
走过
半世纪
寥落
繁华
不由
十万
春花
如梦里
剑
还给
命
还给
君王
意气
贱妾
聊生
陪
唱
罢
这出
便
离去
...
疯魔
成活
記得
我標
記過
這部
片子
為
這是
國產電影
開始
誰
結束
菊仙
好
女人
电影
从此
金鱼
影片
格外
关注
鱼
代表
意义
太多
流泪
水里
鱼
无性
鱼
水
呼吸
不了
鱼
请
一个
昏暗
场地
一个
下午
城头
变幻
大王旗
一个
霸王别姬
一个
活着
中国
现当代
史
百年
无可
超越
凱歌
曾
NB
過
那時
風華
絕代
張國榮
還那麼
輕
1993
戛纳
金棕榈
大奖
国际
影评人
大奖
华语
电影
唯一
一枝
金棕榈
陈凯歌
同学
笑傲
多年
资本
确实
华语
电影
巅峰
之作
京剧
剧情
发展
主线
活着
更具
艺术性
印象
深刻
特别
张国荣
倾情
演出
一笑
万古
春
一啼
万古愁
2008.12
渴求
永远
悲都
悲
得分
外
妖冶
耗尽
陈凯歌
一生
才华
成就
一个
痴情
程蝶衣
完整
这部
故事
我本
男儿
郎
女娇
蛾
电影
柔情似水
剑锋
直指
太多人
关注
蝶衣
小楼
情感
纠缠
恐怕
恐怕
禁之物
黑暗
一剑
之愿
哥哥
艳
充满
自我
感动
艺术
热爱
时代
反思
经典
何须
多言
哥哥
经典之作
一遍
好看
哥哥
程蝶衣
诠释
灵动
这部
陈凯歌
导演
巅峰
之作
陈导
水准
观众
与其说是
悲欢离合
故事
本身
打动
不如说是
故事
背后
那段
国人
集体
回忆
历史
打动
跌宕起伏
历史背景
衬托
人性
真实
不了
凄美
故事
家国
情怀
陈凯歌
骨子里
使命感
单纯
儿女情长
做不来
电博
20081129
次
讲堂
1211
次
大陆
版
无字幕
无
主题曲
心疼
张国荣
张国荣
程蝶衣
人生
很大
重合
国产电影
很多
经典之作
这是
小说
原著
典型
李碧华
恩怨
情仇
锋芒
锐利
改编
成
电影
变得
厚重
沧桑
想来
备受
赞誉
主角
团
葛优
塑造
戏霸
真是太
性格
15
小时候
自然
倒
越
越入
戏
段小楼
个性
颇
厌烦
英雄
皮囊
不懂事
电影
结束
想
听
张国荣
版
当爱已
成
往事
张国荣
特别
感情
听林
李
版本
那首歌
电影
铺垫
推翻
喜好
张
版本
电影
延续
仿佛
程蝶衣
低低的
说话
缠绵悱恻
绕梁三日
风华绝代
重点
时间
流逝
一个
理想主义者
死亡
哥哥
电影
仅用
一个
演员
形容
关注
历史背景
戏剧性
潜力
关注
政治
现实
生活
影响
爱
爱
五分
一腔
一调
一画
一景
一颦一笑
两个
角
四个
时代
半个世纪
演员
演技
不用说
哥哥
每次
人物
水乳交融
分不清
张国荣
程蝶衣
导演
牛
中国
电影
巅峰
翻译成
再见
妾
实在
太酷
儿
一部
五星
看一遍
我本
男儿
郎
我本
女娇
娥
程蝶衣
执着
认定
一辈子
改变
想
段小楼
唱
一辈子
戏
差
差
一个
小时
差
一分
差
一秒
一辈子
人生
如戏
小楼
可出
可入
蝶衣
却入
戏不出
小楼
蝶衣
剧中
程蝶衣
分不清
戏
人生
现实
哥哥
何尝
哥哥
死
悲伤
生活
中总有
太爱
一个
事物
导致
忘记
自我
开来
痛苦
值得
至少
快乐
霸王别姬
爱
电影
惊艳
哥哥
真的
一举手一
投足
满满的
风情
当初
完
哭
压抑
年代
憎厌
无能无力
拍
精致
看过
为数不多
国产
好
电影
张丰毅
张国荣
巩俐
表演
吸引
印象
深刻
巩俐
游街
脸上
那种
失落
仿佛
看透
毫不在乎
表情
深深
震撼
备课
三刷
想
拿掉
张国荣
剩下
东西
几分
成色
陈凯歌
日后
坏毛病
早就
埋
种子
没
办法
一个
疯子
遇见
成全
角色
干柴烈火
挡不住
所有人
带
颠三倒四
角儿
一种
迷人
暴力
少年
戏份
大致
行
故事
一团乱麻
立足点
大有
两个
主角
被动
总因
时代
之变
变
很难
确立
一个
内核
性格
浮于
表面
时代
多变
交织
脱不了
机巧
嫌
做戏
做戏
视觉
风格
较为
语言
层面
无
建树
实
故事
毛病
不愧
陈凯歌
导演
经典之作
蒋雯丽
出场
几分钟
却是
记忆
最深
一部
作品
眼波
流转
年代
风尘
女子
心酸
无奈
张国荣
一代
传奇
一个
不可多得
演员
一个
天生
演员
程蝶衣
演绎
观众
喜
怒
伤心
角色
融为一体
欲罢不能
2002
初冬
烟台
一个
完
一个
故事
转头
功夫
成熟
很痛
东西
一个
血腥
年代
凝固
找不出
合适
抒发
酸楚
喜欢
一部
电影
感谢
原著
感谢
陈凯歌
推荐
改编
成
电影
陈凯歌
几十年
巅峰
程蝶衣
真虞姬
程蝶衣
明明
真
霸王
段小楼
蝶衣
霸王
霸王
明明
蝶衣
心中
师兄
样子
华语
张国荣
道理
喜欢
真想
张国荣
一个
娱乐圈
文
男主
作者
形容
风华绝代
想
风华绝代
一个
世界
琢磨
电影
打磨
好
歌
师傅
总得
成全
回首
一生
成全
经历
变迁
哼唱
男儿
郎
豆子
站
热闹
街头
冰糖葫芦
依旧会
恍惚
一瞬
霸王别姬
真虞姬
假
霸王
蝶衣
蝶衣
世间
无
程蝶衣
感觉
讽刺
这部
片子
自杀
天
前不久
看过
风月
红色
恋人
感觉
喜欢
霸王别姬
第一次
一个
男人
感到
惊艳
迷恋
愚人节
那天
消息
传来
懵
愣
好久
梗
好久
几年
慢慢
放下
听说
葛优
张国荣
一岁
故事
人物
真实
顺序
拍摄
先学戏
几个
露脸
戏
替身
来说
发生
明星
百万
片酬
张国荣
标签
证明
一个
演员
陈凯歌
巅峰
有人
此片
拍
野史
存疑
看过
搜索
不错
年代
香港
主动
找
拍
李碧华
小说
男主
大牌
随便
选
陈凯歌
实力
片子
悲凉
看过
几遍
剧情
忘记
杀伤力
心情
郁闷
难受
这部
电影
震撼
是因为
蝶衣
心思
举动
舒服
尴尬
处境
看着
胸闷
习惯
主角
心地善良
大好人
路线
反倒
真实
生活
当中
人使
坏
碰到
失态
夸张
事
很少
碰到
电影
泪流满面
人生
一出戏
奈何
霸王别姬
从小
被迫
改变
性向
虞姬
记得
含冤
悲戚
无望
双眼
可悲可叹
真虞姬
假
霸王
陈导
拍
完
这片
真该
激流勇退
留个
美誉
告别
影坛
金盆洗手
永不
碰
胶片
风华绝代
虞姬
敢爱敢恨
菊
仙
确实
纠结
久
选择
一个
喜欢
哥哥
很多年
霸王别姬
张丰毅
老师
演绎
这段
感情
至今
难以
撼动
别样
情愫
饰演
程蝶衣
敢爱敢恨
身为
男子
女人
柔媚
演绎
淋漓尽致
哥哥
心中
永远
程蝶衣
结尾
指向性
极强
背景
乐中
主题
昭然若揭
毁
戏
毁
中国
精妙绝伦
古典
文化
讶异
片子
没
封禁
君主专制
军阀
专政
人民
专政
到底
恐怖
前任
见
好几部
湄公河
唐人街
探案
见
一部
复仇者
联盟
侏罗纪
世界
见
一部
药神
摔跤
爸爸
见
一部
美丽
人生
活着
10
见
一部
泰坦尼克号
大话西游
15
见
一部
霸王别姬
50
见
一部
可怜
蝶衣
似荼
蘼
陈凯歌
导演
作品
反复
陈导
好
作品
再现
无极
妖
猫
差距
希望
陈导下
一部
作品
重现
当年
风采
我本
男儿
郎
执着
女娇
娥
不悔
蝶衣
一生
演虞姬
虞姬
霸王
生
霸王
死
小楼
到底
霸王
只想
一出
霸王别姬
剧情
冲突
人物
冲突
推动
故事
发展
中国
最深
文化底蕴
京剧
社会
这部
剧
经典
大概
是因为
引人深思
说句
哥哥
演得
真好
😭
记得
读
初中
高中
当初
完
喜欢
喜欢
哥哥
电影
一遍
回顾
一遍
霸王别姬
经典
翻出来
看一遍
新
感受
说好
一辈子
少
一分钟
一辈子
活在
戏中
恍惚
一生
华语
电影
杰作
永远
哥哥
永远
虞姬
永远
记得
那句
说好
陪
一辈子
差
一年
一个月
一个
时辰
不算
一辈子
这部
算是
陈凯歌
代表作
张国荣
张丰毅
演技
不错
👍
巩俐
喜欢
💕
心中
永远
哥哥
某档
综艺节目
重温
一遍
经典
经典
永远
衰退
一部
经典之作
哥哥
扮相
