河南,10725
山东,9079
广东,8642
四川,8329
江苏,7438
河北,6744
湖南,6440
湖北,6028
安徽,5986
浙江,4677
广西,4489
云南,4288
辽宁,4238
江西,4140
黑龙江,3689
陕西,3605
贵州,3525
福建,3471
山西,3297
重庆,3090
吉林,2728
甘肃,2562
内蒙古,2376
新疆,1925
上海,1674
北京,1382
天津,1001
海南,787
宁夏,562
青海,518
西藏,262
