32,直播考古：从分金定穴开始,https://www.xbiquge.la/92/92305/,墨池涌泉,    发丘有印，考古有证！    考古系研究生绑定直播考古系统，    李牧开始日常直播，在线挖坟考古。    专业对口碰到机关陷阱又会怎样，    一边考古一边直播，是怎样的人生？    作为专业考古工作者却点满盗墓技能：    分金定穴、双指探洞、闻山辨龙、问天打卦…    随着汉废帝墓，长沙王墓、三星堆的发掘，    多次轰动考古界，一颗考古新星在冉冉升起。    岛国发掘天皇陵因技术问题跪求李牧指点，    埃及曾多次邀请李牧参与发掘古埃及法老墓。    被誉为考古之神李牧渐渐成为国内外不朽神话！,https://www.xbiquge.la/files/article/image/92/92305/92305s.jpg
33,我的世界培育,https://www.xbiquge.la/96/96600/,湖上明月亮,    多元宇宙，诸天万界，玄幻高武、剑与魔法、超能世界、未来科技......    叶昊穿越到了名为神元大陆之地，在这里，每个人都将拥有属于自己的小世界，以及里面生活着的子民。    神元大陆位列诸天之巅，在这里人人生而界主，建王朝，升仙界，立六界，掌轮回。    记载：您的世界出现了灵气，出现修士的概率提高。    记载：您的世界开辟第一座城池，开启城邦时代。    记载：您的子民出现第一位金丹修士，法则感悟提高。    记载：世界征战，您的世界征服了一个尘埃世界，获得传承奖励。    ......    迟来的金手指，让叶昊在世界培育发展中，走上了坦途。我这一生，必上巅峰。,https://www.xbiquge.la/files/article/image/96/96600/96600s.jpg
34,邪灵世界：我以肉身横推此世,https://www.xbiquge.la/93/93161/,一魁梧大汉,    这是一个肉身横推一切的故事。    大业皇朝，黑暗降临，处处充满邪灵鬼怪，杀人无形。    面对妖异邪祟，普通人只能瑟瑟发抖，蜷缩角落，静待生命走到尽头。    江道穿越而来，携带武学修改系统，任何武学只要被他看一眼，就可以无限修改。    疯魔棍法、鹰爪铁布衫、毒砂掌、暴猿神功…统统修改到一千年后的境界。    面对妖异邪祟，江道身躯魁梧，浑身肌肉，目光如电，随手抓碎一只入侵的邪灵，语气低沉，万分恐怖。    “邪灵？谁说武学杀不死邪灵？”,https://www.xbiquge.la/files/article/image/93/93161/93161s.jpg
35,凌天战尊,https://www.xbiquge.la/16/16108/,风轻扬,    地球最强兵王魂穿异世，融轮回武帝记忆，修《九龙战尊诀》，所向披靡，战威无可敌！    会炼药、能炼器、懂铭纹……    生活职业，全能才是王道！,https://www.xbiquge.la/files/article/image/16/16108/16108s.jpg
36,地界大陆,https://www.xbiquge.la/95/95433/,青梦书斋,    神域之中，远古文明最璀璨的便是十方界。十方界由十个独立的大世界组成，分别是东西南北四界，天地玄黄四界，神界与灵界。    故事的开始，发生在地界大陆一处偏远的城池——天羽城，故事的主人公少年轩月一觉醒来，发现身边的一切都变了，自己不在地球，而是一个陌生的世界！    为了活下去，为了回家，他被迫走上了强者之路！！！,https://www.xbiquge.la/files/article/image/95/95433/95433s.jpg
37,我真的是反派啊,https://www.xbiquge.la/44/44610/,情史尽成悔,    徐子墨发现自己重生了，带着前世一身惊天地的修为和所有的记忆。    但剧本不对的是，重生不都是主角的事吗？可老子的设定是个反派啊！    这是一个反派一步步成为大魔王的故事。    ——————————    大争之世，道法齐鸣！    真武圣宗的老人坐于柳岸河畔垂钓鱼台，忽闻龙吟阵阵，三千鲤鱼叩命门，化作万丈金龙，腾于苍穹，翩若惊鸿！    有力士徒步丈量天地，有僧侣枯坐寺庙三千载，一朝顿悟，天降祥云，万法喝彩。    血月黑夜，长虹断日。    有剑客背负木剑，转身抬手，万里山河尽皆寸寸断裂。    城南衣衫褴褛的叫花子拿着一根破败柳枝，就敢杀上一门三帝的道门圣庭。    群号；欢迎加入反派大本营，群聊号码：518601237。,https://www.xbiquge.la/files/article/image/44/44610/44610s.jpg
38,权武江湖,https://www.xbiquge.la/93/93418/,浮生若梦团,    林天来到平行的大明洪武年间，武林门派耸立，正邪各个帮派明争暗斗，皇帝内设锦衣卫，外立六扇门来制衡武林势力，看他如何在这险恶的江湖和朝堂之中生存，一步步知晓皇帝和武林各派的秘密，最后他又该如何选择。    。,https://www.xbiquge.la/files/article/image/93/93418/93418s.jpg
39,西游：人在天庭，朝九晚五,https://www.xbiquge.la/65/65669/,雪山白术,    “陛下不好了，我们所有天兵天将都被打趴下了！那孙悟空要打上来了！”    “陛下，事有转机！三界狱神楚浩正在暴打孙悟空，连其他妖王都被锤爆了！”    “陛下，狱神突然收手……他跑路了！”    玉帝激动地拍拍龙撵，“怎么回事！”    “陛下，酉时了。”    “他，下班了……”    玉帝嘴角抽搐，眼神绝望，“鸣金收兵，明日再战……”    “陛下……明日，狱神放年假。”    玉帝咆哮：“让他回来，身为天庭狱神要尽职尽责！”    太白金星支支吾吾：“陛下，狱神他说，他说……你在教我做事？”,https://www.xbiquge.la/files/article/image/65/65669/65669s.jpg
40,灰塔的黎明,https://www.xbiquge.la/88/88942/,湖中羊,    嘿！对，就是你！你这么行色匆匆的要去哪里啊？哦，我知道，我知道生活不易，不过也别太拼命了。    你问我在这里干什么？哈哈，我只是坐在这里，讲一些老掉牙的故事，关于巫师，巨龙……你知道的，那些曾经在我们梦里出现过的东西。    嘿，你猜怎么着，如果你不那么着急的话，为什么不坐下来听听它们呢？    我虽然自认不是个好的说书人，可我敢保证这故事我绝对用了心！来听听吧，也许，它能让你重新梦到，那些早就被我们忘了的……传奇。    书友群：193123031欢迎前来催稿,https://www.xbiquge.la/files/article/image/88/88942/88942s.jpg
41,穿越红楼贾迎春自救指南,https://www.xbiquge.la/87/87429/,灵舞飞飞,    向来憎恨渣男的李沫儿一朝穿入红楼，竟然变成了要嫁给绝世渣男的贾迎春，她如何步步为营摆脱中山狼，和对的人相爱相守？    且听我慢慢说来。,https://www.xbiquge.la/files/article/image/87/87429/87429s.jpg
